,has_company_logo,employment_type,required_experience,required_education,industry,function,fraudulent,state,words_count,words_mapped
621,1,0,6,1,31,23,0,35,171,0
622,0,0,2,1,50,18,0,11,870,1
623,0,1,5,1,50,18,0,0,470,0
624,0,0,5,1,84,18,0,5,1309,1
625,0,0,2,4,52,17,0,11,2054,2
626,1,1,6,6,84,23,0,35,1727,2
627,0,0,5,1,39,23,0,35,1678,2
628,0,0,6,6,84,18,0,5,1901,2
629,0,4,6,2,48,16,0,5,1533,2
630,0,1,6,6,84,23,0,6,2296,2
631,1,1,0,1,26,22,0,8,1919,2
632,1,1,6,6,84,17,0,44,2432,2
633,1,1,5,5,83,24,0,5,2160,2
634,1,1,6,6,59,18,0,5,1179,1
635,1,1,2,6,26,32,0,44,780,1
637,1,1,0,6,59,8,0,5,2700,3
638,0,1,0,6,34,0,0,35,101,0
639,1,1,0,1,59,27,0,5,2031,2
640,1,2,2,4,115,7,0,44,1536,2
641,1,1,5,1,22,12,0,20,1476,1
642,0,4,2,4,22,1,0,10,2212,2
643,1,1,0,6,59,22,0,35,1921,2
644,1,1,6,6,11,32,0,0,2930,3
645,1,0,6,1,31,11,0,13,138,0
646,1,1,2,6,6,0,0,41,1544,2
647,1,1,6,6,84,23,0,0,1395,1
648,1,1,0,6,39,32,0,44,3241,4
649,0,1,5,6,56,18,0,20,78,0
650,1,1,0,1,59,9,0,35,1764,2
651,1,1,0,1,22,6,0,20,1388,1
652,1,1,5,8,115,18,0,4,2008,2
653,1,2,2,4,115,7,0,44,1536,2
654,1,1,1,6,50,23,0,35,1621,2
655,1,1,4,8,29,9,0,35,1511,1
656,0,1,6,6,109,23,0,5,1888,2
657,1,2,2,4,23,23,0,34,2269,2
658,1,1,2,6,51,23,0,28,3293,4
659,0,0,6,6,84,23,0,0,2722,3
660,1,1,0,4,51,23,0,50,1813,2
661,1,1,0,1,26,25,0,8,2245,2
662,1,1,2,6,39,8,0,46,2396,2
663,0,1,5,1,0,0,0,5,2302,2
664,0,2,6,6,84,23,0,35,329,0
665,1,1,0,1,22,13,0,20,1585,2
666,0,0,5,6,30,9,0,35,350,0
667,1,0,6,6,59,9,0,44,1677,2
668,1,1,0,4,26,32,0,41,1730,2
669,1,1,2,4,64,7,0,32,1971,2
670,0,4,6,9,66,7,0,10,3531,5
671,1,1,5,1,56,18,0,5,3055,3
672,0,0,6,6,84,18,0,5,54,0
673,1,1,0,1,59,20,0,35,1309,1
674,1,1,4,4,59,22,0,35,654,1
675,1,2,6,6,84,23,0,8,559,0
676,0,1,6,6,109,32,0,5,628,1
677,0,0,6,6,124,23,0,15,1829,2
678,1,1,2,4,56,1,0,5,1767,2
679,1,1,0,6,31,23,0,46,1630,2
680,1,1,2,4,20,7,0,5,2148,2
681,1,1,5,1,10,23,0,8,2130,2
682,1,2,6,6,84,23,0,46,959,1
683,1,2,2,4,84,16,0,25,2538,3
684,1,1,2,0,29,9,0,35,1617,2
685,0,1,6,6,70,23,0,24,1124,1
686,1,1,2,6,39,7,0,34,2514,3
687,1,1,0,1,56,18,0,24,2096,2
688,1,1,5,6,50,16,0,21,324,0
689,1,1,5,1,56,18,0,15,1962,2
690,1,4,2,4,39,1,0,35,1825,2
691,1,0,6,1,31,23,0,2,171,0
692,0,1,6,6,84,23,0,36,468,0
693,1,1,2,4,50,7,0,7,1790,2
694,1,1,2,3,50,23,0,24,24,0
695,1,1,2,6,39,7,0,46,2561,3
696,1,1,2,1,29,3,0,35,2153,2
697,1,4,4,6,84,22,0,13,1259,1
698,1,1,6,6,11,23,0,15,2733,3
699,1,0,6,1,47,37,0,35,2463,3
700,1,1,6,1,73,5,0,44,2880,3
701,1,0,2,1,31,11,0,50,170,0
702,1,1,0,6,25,18,0,10,2350,2
703,1,1,5,1,22,6,0,5,3571,5
704,1,1,6,4,8,15,0,36,2865,3
705,1,1,3,6,22,9,0,44,752,1
706,1,1,6,6,39,23,0,9,2508,3
707,0,2,6,6,84,23,0,16,350,0
708,1,1,5,1,22,32,0,28,3348,4
709,1,1,6,1,84,0,0,35,2815,3
710,0,1,6,6,0,23,0,24,827,1
711,1,3,6,4,50,16,0,23,222,0
712,1,2,6,6,84,23,0,46,998,1
713,1,2,6,4,50,16,0,23,811,1
714,1,0,6,6,56,18,0,5,2239,2
715,1,1,2,1,109,1,0,5,1476,1
716,1,1,5,6,33,18,0,38,1945,2
717,1,1,5,1,56,27,0,11,1614,2
718,0,2,6,6,84,23,0,44,2331,2
719,1,1,0,6,39,7,0,34,2971,3
720,1,1,2,4,15,16,0,38,1823,2
721,0,1,2,6,50,1,1,32,1200,1
722,0,1,6,1,84,23,0,20,33,0
723,1,1,5,1,56,0,0,0,1857,2
724,1,1,0,4,8,7,0,35,1346,1
725,0,2,6,6,84,23,0,46,856,1
726,1,0,2,1,31,11,0,2,170,0
727,0,1,4,6,59,5,0,35,1172,1
728,1,1,0,1,39,22,0,35,2974,3
729,0,1,2,6,50,1,1,23,452,0
730,1,2,6,6,84,23,0,44,624,1
731,1,1,5,6,84,23,0,44,3604,6
732,0,1,2,6,39,23,0,0,2502,3
733,1,1,2,6,22,23,0,5,1608,2
734,1,1,2,1,122,32,0,24,1889,2
735,1,1,2,4,50,1,0,32,1914,2
736,1,1,0,6,56,32,0,39,849,1
737,1,2,6,6,84,23,0,6,1020,1
738,1,2,6,6,84,23,0,10,2453,2
739,0,1,2,6,50,1,1,44,452,0
740,1,1,1,1,50,34,0,44,3166,4
741,1,1,5,5,8,4,0,39,1741,2
742,1,1,5,1,59,25,0,35,1887,2
743,0,1,5,1,56,18,0,15,2588,3
744,1,1,5,6,14,21,0,35,1508,1
745,1,1,0,1,56,32,0,5,1353,1
746,0,1,6,4,84,23,0,49,1412,1
747,0,1,6,6,52,23,0,23,1220,1
748,0,1,6,6,6,32,0,24,303,0
749,1,1,0,4,8,1,0,20,1226,1
750,1,1,6,6,107,1,0,5,2065,2
751,0,1,5,6,56,25,0,28,1331,1
752,1,1,5,1,10,23,0,8,1226,1
753,1,1,1,5,4,5,0,5,2366,2
754,0,0,5,1,56,18,1,5,2407,2
755,1,1,2,1,85,24,1,5,3109,3
756,1,1,2,4,26,1,0,24,1223,1
757,1,0,6,6,67,35,0,5,1344,1
758,1,1,0,6,26,32,0,15,1406,1
759,1,1,0,1,22,32,0,39,3195,4
760,1,2,6,6,84,23,0,10,2453,2
761,1,2,6,6,84,23,0,10,2414,2
762,1,2,6,6,84,23,0,10,2414,2
763,1,2,6,6,84,23,1,15,561,0
764,1,2,6,6,84,23,0,10,2491,3
765,1,1,2,4,26,7,0,44,1957,2
766,1,2,6,6,84,23,0,10,2491,3
767,1,2,6,6,84,23,0,5,510,0
768,1,2,6,6,84,23,0,0,3410,4
769,1,2,6,6,84,23,0,5,1762,2
770,0,1,6,6,84,23,0,44,1779,2
771,1,0,6,1,31,23,0,39,171,0
772,1,2,6,6,84,23,0,10,2453,2
773,1,1,5,1,65,32,0,8,1353,1
774,1,1,0,1,100,28,0,44,1763,2
775,0,0,5,6,56,23,0,24,1384,1
776,1,1,5,4,73,32,0,36,2734,3
777,1,0,6,1,31,23,0,29,171,0
778,1,0,2,1,31,11,0,37,170,0
779,1,1,6,6,56,23,0,35,1227,1
780,1,1,2,1,109,1,0,5,1476,1
781,0,1,6,1,84,23,0,20,35,0
782,1,1,2,4,39,23,0,45,1146,1
783,1,1,6,6,84,12,0,35,440,0
784,1,0,6,6,41,7,0,5,521,0
785,1,2,6,6,84,23,0,6,1860,2
786,0,1,0,0,59,7,0,36,778,1
787,1,1,5,1,105,20,0,46,1432,1
788,0,2,6,6,84,23,0,5,1865,2
789,1,2,6,6,84,23,0,6,1938,2
790,1,0,0,6,22,9,0,5,331,0
791,1,2,2,4,50,16,0,23,367,0
792,1,1,5,1,52,17,0,5,2340,2
793,0,1,6,6,84,23,0,23,1157,1
794,1,1,6,1,59,12,0,35,735,1
795,1,1,5,1,10,23,0,8,1619,2
796,0,1,0,1,39,20,0,46,1972,2
797,0,2,6,6,84,23,0,18,216,0
798,1,2,6,6,84,23,0,21,1355,1
799,1,1,6,6,73,22,0,4,1060,1
800,1,2,6,6,84,23,0,38,2351,2
801,1,1,6,4,26,7,0,11,110,0
802,0,1,6,6,50,23,1,5,1287,1
803,1,2,6,6,84,23,0,38,1955,2
804,1,1,0,1,22,32,0,8,3196,4
805,0,1,0,1,39,0,0,35,1788,2
806,1,1,5,1,22,9,0,5,3619,6
807,0,1,6,6,25,7,0,35,2810,3
808,1,0,2,1,31,11,0,48,170,0
809,1,4,2,1,73,22,0,10,896,1
810,1,1,6,4,73,22,0,10,2698,3
811,1,2,6,6,84,23,0,38,2546,3
812,1,1,1,1,50,17,0,28,3375,4
813,1,1,0,1,22,6,0,8,3355,4
814,0,2,6,6,84,23,0,4,83,0
815,1,1,6,6,73,9,0,8,1139,1
816,1,1,2,6,59,30,0,5,3534,5
817,1,2,6,6,84,23,0,10,2182,2
818,1,1,0,5,22,22,0,20,494,0
819,1,1,0,6,39,32,0,44,3214,4
820,1,1,6,6,84,23,0,5,2432,2
821,1,1,2,1,73,22,0,44,1992,2
822,0,2,6,6,84,23,0,5,3608,6
823,1,2,6,6,84,23,0,45,854,1
824,1,1,2,6,118,24,0,5,1165,1
825,0,2,6,6,84,23,0,13,2201,2
826,0,2,6,6,84,23,0,5,3023,3
827,1,2,6,6,84,23,0,5,907,1
828,0,2,6,6,84,23,0,37,2489,3
829,1,1,5,1,50,16,0,21,338,0
830,0,2,6,6,84,23,0,4,132,0
831,1,2,6,6,84,5,0,43,1987,2
832,1,1,5,6,39,13,0,35,450,0
833,0,2,6,6,84,23,0,5,1788,2
834,1,1,2,4,8,7,0,36,1768,2
835,0,1,0,1,34,1,0,20,509,0
836,1,2,6,6,84,23,0,8,1008,1
837,0,1,5,6,56,18,0,44,3457,4
838,1,1,5,4,39,20,0,35,2870,3
839,0,2,6,6,84,23,0,5,3358,4
840,0,2,6,6,84,23,0,36,615,1
841,0,1,6,6,73,23,0,23,1578,2
842,1,4,2,4,50,7,0,23,226,0
843,1,2,6,6,84,23,0,46,1182,1
844,1,1,6,6,85,23,0,50,1690,2
845,1,1,2,4,45,7,0,16,2503,3
846,1,1,6,6,11,10,0,23,1289,1
847,0,0,5,1,74,12,0,30,256,0
848,1,2,6,6,84,23,0,10,1992,2
849,1,1,6,4,117,24,0,15,994,1
850,1,1,0,4,42,21,0,5,3099,3
851,0,1,5,6,29,18,0,0,1793,2
852,1,1,2,6,26,32,0,44,1159,1
853,1,1,2,1,22,32,0,35,1403,1
854,1,1,2,4,39,7,0,15,1563,2
855,0,1,6,6,84,23,0,44,2699,3
856,1,1,5,0,6,32,0,20,1781,2
857,1,1,0,1,56,18,0,11,2066,2
858,1,1,0,1,57,17,0,28,2296,2
859,1,3,4,8,30,31,0,5,2214,2
860,1,1,0,1,39,20,0,46,2693,3
861,1,0,0,1,59,12,0,5,1636,2
862,0,2,6,6,84,23,1,1,446,0
863,1,1,5,6,59,9,0,35,1283,1
864,1,2,6,6,84,23,0,5,2560,3
865,1,1,6,6,107,22,0,5,2606,3
866,0,0,5,1,56,18,1,46,47,0
867,1,1,6,6,39,24,0,46,3520,5
868,1,1,2,6,39,7,0,34,2480,3
869,1,2,6,6,84,23,0,0,1643,2
870,1,1,6,6,0,23,0,5,3613,6
871,1,1,2,0,22,7,0,46,1124,1
872,1,1,6,6,84,23,0,5,1349,1
873,1,1,2,6,121,23,0,5,2968,3
874,1,4,5,1,50,16,0,5,2491,3
875,1,2,6,6,84,23,0,44,1380,1
876,1,1,0,6,39,24,0,34,2971,3
877,1,1,2,4,15,16,0,38,1792,2
878,1,1,5,1,39,12,0,5,829,1
879,1,1,5,1,22,8,0,5,2162,2
880,1,1,0,1,39,14,0,35,1418,1
881,1,2,6,6,84,24,0,5,3322,4
882,0,2,6,6,84,23,0,13,2802,3
883,1,2,6,6,84,32,0,0,3542,5
884,1,2,6,6,84,24,0,5,2978,3
885,1,1,2,4,23,32,0,11,1892,2
886,1,1,6,6,22,18,0,5,2829,3
887,1,0,6,6,78,23,0,32,2121,2
888,1,1,6,1,24,12,0,20,1587,2
889,1,1,2,4,39,7,0,5,1569,2
890,1,1,5,1,59,22,0,0,2291,2
891,1,1,5,1,73,22,0,5,2043,2
892,1,1,1,1,84,23,0,35,3161,4
893,0,1,5,1,39,20,0,46,2601,3
894,1,1,2,4,85,23,0,39,1319,1
895,1,1,2,8,22,7,0,5,2299,2
896,1,2,6,6,84,23,0,5,1947,2
897,0,4,6,4,41,23,0,23,173,0
898,0,4,4,6,31,22,0,23,918,1
899,1,1,2,6,39,7,0,46,2587,3
900,1,2,6,6,84,23,0,15,464,0
901,0,1,6,1,84,23,0,20,133,0
902,0,2,6,6,84,23,0,5,3477,4
903,0,1,1,1,35,5,0,35,1885,2
904,1,1,5,1,10,23,0,8,1716,2
905,1,2,6,6,84,23,0,44,482,0
906,0,2,6,6,84,23,0,35,1240,1
907,1,1,5,6,29,9,0,5,2786,3
908,1,1,2,0,56,7,0,23,1763,2
909,1,1,0,6,73,32,0,10,2891,3
910,1,1,2,4,73,22,0,23,831,1
911,0,4,6,2,48,16,0,5,1541,2
912,1,1,0,6,39,22,0,5,2448,2
913,1,2,6,6,84,23,0,23,1611,2
914,1,1,5,1,73,22,0,5,1046,1
915,0,1,6,6,84,23,0,23,478,0
916,1,1,6,6,85,1,1,44,2530,3
917,1,0,0,6,23,6,0,5,2668,3
918,1,0,5,6,34,6,0,48,3084,3
919,1,1,0,6,18,18,0,21,1033,1
920,1,1,2,1,22,32,0,44,3224,4
921,1,0,0,1,59,0,0,5,2330,2
922,1,2,6,6,84,23,0,17,731,1
923,0,2,6,6,84,23,0,5,916,1
924,1,1,0,6,85,23,0,44,3201,4
925,0,2,6,6,84,23,0,44,1064,1
926,1,1,2,1,50,23,0,35,109,0
927,1,1,6,6,70,24,0,35,2484,3
928,1,1,6,6,39,32,0,32,2527,3
929,1,1,1,1,24,5,0,5,2265,2
930,1,1,5,6,75,18,0,35,1374,1
931,1,1,5,1,10,23,0,8,2106,2
932,1,1,1,5,73,4,0,35,2678,3
933,0,2,6,6,84,23,0,10,2285,2
934,1,2,6,6,84,23,0,38,1342,1
935,1,1,0,4,22,32,0,15,1792,2
936,0,0,5,6,22,18,0,5,618,1
937,1,0,5,1,118,0,0,28,1393,1
938,1,1,0,1,22,32,0,5,2565,3
939,1,5,4,1,22,18,0,44,1328,1
940,0,2,6,6,84,23,0,44,1775,2
941,1,2,6,6,84,23,0,15,1659,2
942,1,1,6,6,6,7,0,20,1607,2
943,1,1,5,6,14,21,0,35,1499,1
944,0,2,6,6,84,23,0,39,475,0
945,1,1,2,6,56,1,0,5,994,1
946,1,1,5,6,56,12,0,35,2405,2
947,1,0,2,4,39,32,0,35,2592,3
948,0,2,6,6,84,23,0,41,1745,2
949,1,4,6,6,84,23,0,5,64,0
950,1,2,6,6,84,23,0,38,1798,2
951,1,1,2,4,64,7,0,35,1872,2
952,1,0,6,1,31,23,0,10,171,0
953,1,1,0,4,6,32,0,24,485,0
954,1,1,2,4,25,1,0,5,1791,2
955,1,1,5,1,111,12,0,20,2042,2
956,0,2,6,6,84,23,0,5,115,0
957,0,2,6,6,84,23,0,7,244,0
958,1,1,2,4,85,23,0,50,1112,1
959,1,1,5,6,30,12,0,5,1699,2
960,0,2,6,6,84,23,0,41,2663,3
961,1,2,2,6,50,0,0,23,479,0
962,0,1,5,1,22,32,0,5,2838,3
963,1,2,6,6,84,23,0,46,3128,3
964,1,2,6,6,84,23,0,44,1092,1
965,0,1,6,6,0,23,0,5,641,1
966,1,1,5,1,47,3,0,0,2487,3
967,1,2,6,6,84,23,0,5,1343,1
968,1,1,5,1,56,27,0,39,3453,4
969,1,2,6,6,114,23,0,44,1067,1
970,1,1,5,6,39,13,0,35,450,0
971,1,1,5,6,56,12,0,5,471,0
972,1,1,0,1,47,3,0,35,1839,2
973,0,1,5,6,22,35,0,36,2160,2
974,1,1,0,1,47,22,0,25,1565,2
975,0,2,6,6,84,23,0,35,426,0
976,1,0,2,1,31,11,0,2,176,0
977,0,2,6,6,84,23,0,32,2515,3
978,1,0,6,1,31,23,0,49,171,0
979,1,2,2,4,115,7,0,36,1576,2
980,1,0,2,1,31,11,0,46,176,0
981,1,1,5,6,18,27,0,21,2462,3
982,1,2,6,6,84,23,0,35,1345,1
983,0,1,5,6,100,23,0,5,907,1
984,0,1,5,1,121,20,0,0,627,1
985,1,1,5,1,50,20,0,7,3010,3
986,1,2,6,6,73,32,0,35,1286,1
987,1,0,2,1,31,11,0,6,176,0
988,1,1,6,6,85,12,1,44,3498,5
989,0,2,6,6,84,23,0,30,1097,1
990,0,2,6,6,84,23,0,10,1102,1
991,1,1,0,4,8,7,0,20,1607,2
992,0,3,2,4,0,1,1,35,590,0
993,1,0,6,1,31,23,0,39,171,0
994,0,1,0,0,48,1,0,43,289,0
995,0,1,0,6,41,17,0,0,42,0
996,0,1,5,1,22,23,0,5,555,0
997,1,1,5,1,67,20,0,43,1258,1
998,1,1,2,6,39,30,0,32,1283,1
999,1,2,6,6,84,23,0,0,978,1
1000,1,1,2,4,73,32,0,43,927,1
1001,1,1,2,1,59,32,0,16,1408,1
1002,0,1,5,1,56,12,0,11,3398,4
1003,1,1,6,5,84,11,0,35,3078,3
1004,1,1,2,4,84,32,0,43,1369,1
1005,1,2,2,1,110,32,0,43,1181,1
1006,1,2,6,6,84,23,0,39,2860,3
1007,1,4,2,4,64,1,0,16,1659,2
1008,1,1,2,1,56,5,0,46,1282,1
1009,0,1,6,6,84,12,0,49,1495,1
1010,1,1,0,1,5,27,0,36,1690,2
1011,1,1,2,1,83,18,0,35,3413,4
1012,1,1,5,1,39,20,0,34,2845,3
1013,0,1,6,6,65,23,1,35,1060,1
1014,0,0,4,6,22,23,0,5,968,1
1015,1,3,4,1,70,15,0,5,2276,2
1016,1,1,0,1,59,18,0,5,1643,2
1017,1,0,6,1,31,23,0,41,171,0
1018,1,1,2,6,39,7,0,46,2559,3
1019,1,1,2,4,23,7,0,15,1908,2
1020,1,1,2,4,23,1,0,35,1937,2
1021,0,1,6,6,84,23,0,5,528,0
1022,0,1,6,6,70,23,0,15,1105,1
1023,1,1,5,1,67,20,0,5,1262,1
1025,1,1,0,4,6,32,0,20,450,0
1026,0,2,6,6,84,23,0,43,674,1
1027,1,2,2,4,50,16,0,23,365,0
1028,0,1,6,6,33,32,0,10,385,0
1029,0,2,6,6,84,23,0,44,1836,2
1030,0,2,6,6,84,23,0,44,2290,2
1031,1,1,5,1,67,20,0,20,1255,1
1032,1,1,4,0,22,12,0,38,623,1
1033,1,4,2,4,39,7,0,35,1574,2
1034,0,2,6,6,84,23,0,36,1464,1
1035,1,1,0,6,6,32,0,20,512,0
1036,1,1,2,4,25,7,0,5,2200,2
1037,0,4,6,6,35,32,0,8,466,0
1038,1,4,0,0,105,1,0,23,2843,3
1039,1,3,6,6,50,16,0,5,1243,1
1040,0,1,0,6,39,8,0,25,110,0
1041,0,2,6,6,108,23,0,5,53,0
1042,1,1,6,2,109,7,0,5,2498,3
1043,0,2,6,6,84,23,0,39,1103,1
1044,0,1,6,6,22,23,0,5,703,1
1045,0,2,6,6,84,23,0,43,784,1
1046,1,1,6,6,22,32,0,0,1770,2
1047,1,1,5,1,67,20,0,44,1256,1
1048,1,1,2,0,26,7,0,44,1238,1
1049,1,1,5,1,67,20,0,44,1255,1
1050,1,1,0,1,26,22,0,8,2635,3
1051,0,1,5,4,109,24,0,10,3000,3
1052,1,1,5,1,59,13,0,5,3572,5
1053,0,3,6,6,0,7,0,35,568,0
1054,1,2,6,6,84,23,0,11,1207,1
1055,1,1,0,1,59,32,0,5,2257,2
1056,1,1,6,6,59,23,0,35,2184,2
1057,1,2,6,6,84,23,0,10,978,1
1058,1,2,6,6,84,23,0,5,1879,2
1059,1,2,4,8,84,23,0,21,2566,3
1060,1,1,0,4,8,7,0,20,1357,1
1062,1,0,6,6,84,23,0,5,1684,2
1063,0,2,6,6,84,23,0,15,1720,2
1064,1,4,0,6,59,29,0,7,1682,2
1065,1,2,6,6,84,23,0,10,960,1
1066,0,1,6,2,48,16,0,5,2853,3
1067,0,2,6,6,84,23,0,32,251,0
1068,1,1,6,6,59,23,0,5,1696,2
1069,1,2,6,6,84,23,0,11,2086,2
1071,1,1,5,1,29,23,0,5,3626,6
1072,0,1,5,1,118,12,0,32,756,1
1073,1,2,6,6,84,23,0,35,3501,5
1074,1,1,6,6,85,12,1,44,2575,3
1075,1,1,6,6,25,22,0,35,3011,3
1076,1,1,2,6,26,32,0,44,784,1
1077,1,1,2,4,26,7,0,44,1287,1
1078,1,1,1,6,9,9,0,35,1257,1
1079,1,1,6,6,85,12,1,44,2365,2
1080,1,1,6,1,85,12,1,44,2290,2
1081,0,2,6,6,84,23,0,48,972,1
1082,1,1,5,1,10,23,0,8,2130,2
1083,1,1,2,6,43,32,0,43,1912,2
1084,1,2,6,6,84,23,0,0,2347,2
1085,1,1,0,6,39,20,0,46,2960,3
1086,1,1,6,6,39,15,0,36,2107,2
1087,1,1,0,4,22,32,0,15,1792,2
1088,0,2,6,6,84,23,0,23,697,1
1089,0,1,5,1,56,18,0,35,2042,2
1090,1,1,5,1,25,32,0,10,2949,3
1091,1,1,0,6,39,13,0,34,3032,3
1092,1,1,5,5,84,23,0,36,875,1
1093,1,0,0,1,56,28,0,5,1345,1
1094,0,1,2,1,115,1,1,44,1016,1
1095,1,1,6,1,59,31,0,35,417,0
1096,1,1,6,11,50,23,0,10,2053,2
1097,1,0,0,1,22,1,0,38,3309,4
1098,1,1,0,6,22,32,0,5,2041,2
1099,0,4,6,6,84,23,0,4,168,0
1100,1,1,5,1,85,12,1,44,1652,2
1101,1,1,6,6,85,12,1,44,1592,2
1102,1,1,6,1,85,12,1,44,2617,3
1103,1,1,2,4,84,7,0,35,3132,3
1104,1,0,6,1,31,23,0,11,157,0
1105,1,0,6,1,31,23,0,49,171,0
1106,1,1,0,1,113,34,0,20,1374,1
1107,1,1,5,1,85,12,1,44,3430,4
1108,1,1,5,6,59,12,0,5,3119,3
1109,1,0,6,1,31,11,0,28,165,0
1110,1,0,0,1,59,0,0,5,2277,2
1111,1,1,0,1,4,1,0,5,2080,2
1112,1,1,6,6,84,23,0,5,1835,2
1113,0,1,2,1,73,22,0,35,1513,1
1114,0,2,6,6,84,23,0,0,281,0
1115,1,1,2,4,26,7,0,5,1983,2
1116,1,1,5,1,15,20,0,38,3363,4
1117,1,1,1,6,107,32,0,5,2364,2
1118,1,2,6,6,84,24,0,5,3323,4
1119,1,0,6,1,31,11,0,36,195,0
1120,0,1,6,1,84,23,0,20,1310,1
1121,0,2,6,6,84,23,0,4,1522,2
1122,0,2,6,6,84,23,0,23,980,1
1123,0,2,6,6,84,23,0,23,1834,2
1124,1,2,6,6,84,23,0,5,219,0
1125,1,0,6,6,115,23,0,44,1789,2
1126,1,1,0,4,20,20,0,5,2336,2
1127,1,2,6,6,84,23,0,7,1351,1
1128,1,1,2,4,64,15,0,15,1870,2
1129,1,1,0,4,45,7,0,10,2001,2
1130,1,1,5,6,115,23,0,4,702,1
1131,1,1,2,4,26,7,0,10,1947,2
1132,1,1,5,6,14,26,0,35,2156,2
1133,1,1,0,1,24,35,0,5,2547,3
1134,0,1,0,6,50,23,0,0,367,0
1135,1,2,6,6,84,23,0,35,553,0
1136,0,2,6,6,84,23,0,0,703,1
1137,0,2,6,6,84,23,0,0,802,1
1138,1,0,6,1,31,23,0,2,158,0
1139,1,4,2,4,39,1,0,35,1796,2
1140,1,2,6,6,84,23,0,35,1440,1
1141,0,1,2,4,0,0,1,44,997,1
1142,1,4,6,4,67,23,0,5,2447,2
1143,1,1,6,6,84,12,0,35,2893,3
1144,1,1,0,6,109,30,0,5,3101,3
1145,1,1,6,6,11,32,0,16,3129,3
1146,1,1,5,5,85,12,1,44,2731,3
1147,1,4,2,6,19,11,0,35,723,1
1148,1,2,6,6,84,23,0,21,1633,2
1149,0,2,6,6,84,23,0,32,948,1
1150,1,1,2,4,64,7,0,19,1771,2
1151,1,1,6,6,85,23,0,39,699,1
1152,1,0,2,1,31,11,0,35,150,0
1153,1,0,6,6,56,18,0,5,2230,2
1154,1,2,6,6,84,23,0,28,387,0
1155,1,2,6,6,84,23,0,15,567,0
1156,1,1,6,5,84,11,0,35,3157,4
1157,1,1,2,4,26,24,0,11,653,1
1158,1,1,0,6,73,23,0,5,3506,5
1159,1,1,5,1,56,18,1,48,2961,3
1160,1,2,6,6,84,23,0,23,241,0
1161,1,1,6,6,84,23,0,44,3564,5
1162,1,1,0,1,49,23,0,28,3518,5
1163,1,4,2,6,108,0,0,4,185,0
1164,1,1,5,1,22,25,0,16,2288,2
1165,1,1,6,6,56,18,0,32,1265,1
1166,1,1,5,1,83,22,0,5,3104,3
1167,1,1,6,6,85,23,0,37,2276,2
1168,1,1,5,1,22,12,0,5,1865,2
1169,1,1,0,1,85,23,0,37,2094,2
1170,1,0,6,1,31,23,0,19,171,0
1171,1,1,5,1,50,16,0,46,235,0
1172,1,1,5,6,56,25,0,5,1765,2
1173,1,1,6,6,84,23,0,15,1952,2
1174,1,5,2,4,73,22,0,3,593,0
1175,0,1,5,1,70,20,0,15,583,0
1176,0,1,2,6,115,23,1,2,662,1
1177,1,1,0,1,22,17,0,44,1951,2
1178,1,4,2,4,42,7,0,5,1796,2
1179,1,1,6,6,85,27,0,44,1658,2
1180,1,5,2,6,22,30,0,46,765,1
1181,1,1,2,6,39,7,0,34,2480,3
1182,0,1,4,7,0,7,1,5,1162,1
1183,1,1,5,6,18,23,0,21,1212,1
1184,1,1,5,1,85,12,1,44,1166,1
1185,0,1,2,4,73,32,0,36,613,1
1186,1,1,6,7,85,12,1,44,2129,2
1187,1,0,6,1,31,11,0,23,195,0
1188,1,1,6,5,85,12,1,44,2774,3
1189,0,1,2,1,86,2,0,51,159,0
1190,0,1,6,6,23,24,0,10,1141,1
1191,1,1,6,6,84,23,0,35,1560,2
1192,0,1,0,1,22,23,0,36,716,1
1193,1,0,2,1,31,11,0,27,197,0
1194,1,2,6,6,84,23,0,48,2796,3
1195,1,1,5,1,85,17,0,50,1747,2
1196,1,1,0,4,73,32,0,44,1025,1
1197,0,1,0,1,48,16,0,16,1540,2
1198,1,1,3,1,30,32,0,5,1889,2
1199,1,1,6,1,85,12,1,44,2617,3
1200,1,1,2,6,39,7,0,46,2556,3
1201,1,2,6,6,84,23,0,35,956,1
1202,1,1,6,6,85,12,1,44,2063,2
1203,1,1,0,1,9,32,0,32,1968,2
1204,1,1,6,6,84,12,0,49,2777,3
1205,1,1,6,6,59,12,0,20,1497,1
1206,0,1,6,6,84,23,0,28,1399,1
1207,1,1,2,4,39,7,0,32,1839,2
1208,1,1,6,6,84,23,1,36,1123,1
1209,1,1,0,1,12,20,0,18,3374,4
1210,1,4,6,6,84,7,0,5,1410,1
1211,1,1,6,6,84,23,0,35,1867,2
1212,1,1,2,4,39,15,0,35,2671,3
1213,1,1,1,1,33,20,0,5,3468,4
1214,1,0,6,1,31,23,0,35,158,0
1215,0,1,6,2,50,16,0,5,2851,3
1216,0,1,5,1,22,18,0,0,3567,5
1217,1,0,0,6,22,12,0,38,3160,4
1218,1,1,2,6,84,9,0,35,1836,2
1219,1,1,6,2,85,12,1,44,1441,1
1220,0,2,6,6,84,23,0,5,336,0
1221,1,1,5,5,85,12,1,44,1881,2
1222,1,1,6,6,85,12,1,44,3316,4
1223,1,1,5,1,80,12,0,5,1383,1
1224,0,1,2,1,23,1,0,5,3100,3
1225,1,1,2,4,26,7,0,32,2168,2
1226,1,2,6,6,84,23,0,21,568,0
1227,1,1,5,1,39,19,0,46,3395,4
1228,1,4,2,4,50,1,0,16,1627,2
